id,price,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365
44479312,228.0,30.271620000000002,-97.74757,Entire home/apt,2,6,14
44488052,130.0,30.326159999999998,-97.74478,Private room,1,3,178
44503482,58.0,30.214779999999998,-97.79201,Entire home/apt,30,6,0
44505185,75.0,30.27417,-97.75785,Entire home/apt,2,17,5
44516798,60.0,30.379859999999997,-97.66801,Private room,30,0,179
44519908,199.0,30.264590000000002,-97.70564,Entire home/apt,2,5,20
44530024,93.0,30.27695,-97.71921,Entire home/apt,2,28,84
44531881,150.0,30.299909999999997,-97.75186,Entire home/apt,2,1,73
44536467,275.0,30.36784,-97.94816999999999,Entire home/apt,2,9,27
44539063,169.0,30.38878,-97.66383,Entire home/apt,2,15,169
44549098,64.0,30.331740000000003,-97.69721,Entire home/apt,2,0,3
44554793,110.0,30.27338,-97.744,Entire home/apt,29,0,0
44570905,249.0,30.362820000000003,-97.95649,Private room,1,7,159
44573224,284.0,30.289170000000002,-97.74981,Entire home/apt,2,3,97
44586300,150.0,30.23627,-97.7423,Entire home/apt,2,3,108
44588257,206.0,30.249670000000002,-97.75003000000001,Entire home/apt,2,54,159
44589630,115.0,30.23852,-97.78361,Entire home/apt,1,7,260
44591348,175.0,30.2557,-97.7334,Entire home/apt,2,1,0
44593097,96.0,30.43416,-97.80601,Entire home/apt,2,7,13
44593376,99.0,30.37339,-97.68229000000001,Entire home/apt,1,14,109
44593471,145.0,30.288759999999996,-97.74996,Entire home/apt,2,8,161
44595896,150.0,30.3715,-97.98615,Entire home/apt,3,1,0
44608896,279.0,30.255,-97.76633000000001,Entire home/apt,2,8,125
44614731,107.0,30.286009999999997,-97.71079,Entire home/apt,30,0,360
44615672,550.0,30.23831,-97.74605,Entire home/apt,3,1,137
44626033,73.0,30.26241,-97.70644,Entire home/apt,2,14,58
44626460,70.0,30.37598,-97.92432,Private room,7,12,287
44628865,82.0,30.25546,-97.76137,Entire home/apt,7,3,0
44632225,110.0,30.47723,-97.78519,Entire home/apt,30,0,360
44632230,96.0,30.47723,-97.78519,Entire home/apt,30,0,360
44634152,143.0,30.25967,-97.74876,Entire home/apt,30,0,360
44644606,85.0,30.206229999999998,-97.78036999999999,Entire home/apt,2,2,349
44645345,64.0,30.316409999999998,-97.67753,Entire home/apt,2,24,39
44651715,173.0,30.422140000000002,-97.72061,Private room,1,8,153
44661329,85.0,30.287779999999998,-97.76066,Entire home/apt,3,4,30
44667552,105.0,30.291240000000002,-97.70169,Entire home/apt,2,9,0
44667656,150.0,30.24216,-97.72646,Private room,2,0,179
44677719,132.0,30.2904,-97.77,Entire home/apt,1,5,351
44677991,165.0,30.297159999999998,-97.72936999999999,Entire home/apt,2,26,57
44684436,110.0,30.36539,-97.67605999999999,Entire home/apt,3,5,0
44711798,85.0,30.29485,-97.72972,Entire home/apt,1,19,334
44713555,199.0,30.252740000000003,-97.76357,Entire home/apt,1,0,89
44749662,78.0,30.32922,-97.72067,Entire home/apt,2,22,136
44752662,325.0,30.13477,-97.78447,Entire home/apt,2,4,300
44758390,236.0,30.252740000000003,-97.77175,Entire home/apt,1,13,108
44766085,110.0,30.242459999999998,-97.73098,Entire home/apt,1,18,348
44767156,104.0,30.240540000000003,-97.73156,Entire home/apt,1,12,317
44771850,193.0,30.271659999999997,-97.74756,Entire home/apt,2,4,26
44812115,93.0,30.2554,-97.76004,Entire home/apt,7,4,1
44858931,100.0,30.26628,-97.70737,Entire home/apt,3,4,51
44887961,198.0,30.34437,-97.78198,Entire home/apt,1,2,355
44890086,402.0,30.27151,-97.71933,Entire home/apt,2,4,116
44891770,220.0,30.25286,-97.74781999999999,Entire home/apt,2,12,46
44892708,421.0,30.38745,-97.68952,Entire home/apt,2,4,331
44897510,113.0,30.243709999999997,-97.73089,Entire home/apt,3,3,226
44899674,100.0,30.29455,-97.74087,Entire home/apt,5,4,41
44903015,53.0,30.488229999999998,-97.77271999999999,Private room,1,1,0
44925512,125.0,30.39906,-97.9107,Entire home/apt,1,2,174
44950106,64.0,30.25664,-97.75997,Private room,7,0,42
44950782,64.0,30.25565,-97.76123,Private room,7,4,42
44952688,85.0,30.39058,-97.64824,Entire home/apt,7,0,0
44953123,297.0,30.27034,-97.73527,Entire home/apt,1,23,127
44956503,146.0,30.270590000000002,-97.73504,Entire home/apt,1,10,156
44956565,199.0,30.27017,-97.68503,Entire home/apt,1,8,2
44961222,89.0,30.28715,-97.72633,Entire home/apt,2,13,44
44972164,64.0,30.303759999999997,-97.71944,Private room,1,3,90
44983948,346.0,30.42489,-97.94833,Entire home/apt,2,7,158
45001128,173.0,30.23545,-97.74778,Entire home/apt,30,17,291
45001354,200.0,30.206509999999998,-97.83313000000001,Entire home/apt,5,4,102
45021829,97.0,30.28681,-97.72649,Entire home/apt,2,19,41
45040816,79.0,30.29028,-97.67896,Private room,1,4,322
45048204,71.0,30.280620000000003,-97.74672,Entire home/apt,30,6,293
45052082,97.0,30.28752,-97.72525,Entire home/apt,2,13,32
45053706,161.0,30.42067,-97.94245,Entire home/apt,2,18,132
45056545,359.0,30.213990000000003,-97.7651,Entire home/apt,2,5,47
45062046,62.0,30.28773,-97.6781,Private room,1,6,191
45064611,65.0,30.27082,-97.67917,Entire home/apt,1,7,87
45068078,109.0,30.410159999999998,-97.72036,Entire home/apt,3,2,0
45069159,87.0,30.228409999999997,-97.74757,Entire home/apt,2,5,9
45072159,150.0,30.338690000000003,-97.78623,Entire home/apt,3,0,0
45079862,69.0,30.30755,-97.73363,Entire home/apt,20,0,34
45082688,217.0,30.24786,-97.73585,Entire home/apt,2,1,353
45086146,154.0,30.32149,-97.71775,Entire home/apt,3,24,58
45087904,150.0,30.264509999999998,-97.72171,Entire home/apt,1,2,305
45091795,514.0,30.32735,-97.7917,Entire home/apt,2,9,277
45092238,228.0,30.31945,-97.72893,Entire home/apt,2,7,334
45092293,200.0,30.29358,-97.73083000000001,Entire home/apt,2,17,0
45096962,89.0,30.280079999999998,-97.71945,Private room,2,1,0
45099187,125.0,30.35111,-97.61153,Private room,1,0,364
45102318,200.0,30.24605,-97.77792,Entire home/apt,1,10,347
45102389,395.0,30.25815,-97.75589000000001,Entire home/apt,30,0,122
45103482,99.0,30.260759999999998,-97.73546,Entire home/apt,1,45,340
45104720,89.0,30.256529999999998,-97.77314,Private room,1,2,136
45113243,450.0,30.31157,-97.67341,Entire home/apt,2,13,316
45114046,85.0,30.286890000000003,-97.7266,Entire home/apt,2,19,129
45114407,116.0,30.285870000000003,-97.74814,Entire home/apt,2,13,42
45114887,116.0,30.285790000000002,-97.74814,Entire home/apt,2,13,46
45115096,101.0,30.28562,-97.74663000000001,Entire home/apt,2,11,43
45115342,102.0,30.28469,-97.74799999999999,Entire home/apt,2,14,40
45117080,95.0,30.283890000000003,-97.71579,Entire home/apt,1,66,62
45117851,425.0,30.3592,-97.94771,Entire home/apt,2,5,17
45118552,174.0,30.27164,-97.74757,Entire home/apt,1,12,358
45119272,116.0,30.448220000000003,-97.78489,Entire home/apt,30,0,360
45119280,130.0,30.448220000000003,-97.78489,Entire home/apt,30,0,0
45119808,114.0,30.23916,-97.78696,Entire home/apt,30,0,360
45119910,121.0,30.260579999999997,-97.67854,Entire home/apt,1,23,354
45119940,113.0,30.43495,-97.73015,Entire home/apt,30,0,360
45120068,115.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,343
45120084,94.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45120092,95.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45120099,114.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45120126,114.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45120286,83.0,30.182709999999997,-97.77731,Entire home/apt,30,0,360
45120412,149.0,30.265190000000004,-97.74229,Entire home/apt,30,1,360
45120417,122.0,30.265190000000004,-97.74229,Entire home/apt,30,0,314
45120444,94.0,30.25099,-97.86933,Entire home/apt,30,0,360
45120455,93.0,30.25099,-97.86933,Entire home/apt,30,0,1
45120797,103.0,30.39961,-97.72334000000001,Entire home/apt,30,0,357
45120804,107.0,30.39961,-97.72334000000001,Entire home/apt,30,0,360
45120830,170.0,30.39961,-97.72334000000001,Entire home/apt,30,0,329
45121594,96.0,30.32185,-97.71935,Entire home/apt,30,0,360
45122998,88.0,30.33115,-97.66441,Entire home/apt,30,0,360
45124720,109.0,30.405179999999998,-97.71185,Entire home/apt,30,0,336
45124724,111.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45124732,112.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45124738,112.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45124790,125.0,30.23896,-97.74606999999999,Entire home/apt,1,4,0
45125825,109.0,30.25977,-97.71600000000001,Entire home/apt,30,0,360
45134361,66.0,30.306379999999997,-97.67761999999999,Entire home/apt,2,6,42
45135201,119.0,30.28298,-97.76274000000001,Entire home/apt,3,0,279
45137583,270.0,30.27127,-97.74685,Entire home/apt,2,0,90
45138089,112.0,30.2756,-97.75735999999999,Entire home/apt,1,5,340
45138157,99.0,30.25815,-97.73823,Entire home/apt,30,0,216
45141531,125.0,30.277959999999997,-97.74785,Entire home/apt,2,0,359
45141559,125.0,30.27683,-97.74579,Entire home/apt,2,0,361
45141564,125.0,30.277209999999997,-97.74620999999999,Entire home/apt,2,0,346
45143490,105.0,30.462320000000002,-97.68995,Entire home/apt,100,1,214
45145366,100.0,30.24728,-97.76325,Entire home/apt,1,55,155
45147577,125.0,30.278129999999997,-97.74759,Entire home/apt,2,0,314
45147601,250.0,30.27713,-97.74762,Entire home/apt,2,0,358
45147607,500.0,30.27685,-97.74592,Entire home/apt,2,0,311
45147666,150.0,30.278059999999996,-97.74784,Entire home/apt,2,0,311
45147668,125.0,30.276609999999998,-97.74643,Entire home/apt,2,0,358
45147671,125.0,30.27869,-97.74614,Entire home/apt,2,0,361
45154546,112.0,30.400509999999997,-97.70699,Entire home/apt,90,0,360
45158043,83.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
45158053,103.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
45158055,83.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
45158149,96.0,30.47723,-97.78519,Entire home/apt,30,0,360
45158177,84.0,30.47723,-97.78519,Entire home/apt,30,0,309
45158183,92.0,30.47723,-97.78519,Entire home/apt,30,0,361
45158186,92.0,30.47723,-97.78519,Entire home/apt,30,0,360
45158199,92.0,30.47723,-97.78519,Entire home/apt,30,0,360
45158201,92.0,30.47723,-97.78519,Entire home/apt,30,0,360
45161007,61.0,30.25677,-97.766,Private room,7,3,134
45161485,143.0,30.261770000000002,-97.78745,Entire home/apt,1,10,158
45163734,114.0,30.25977,-97.71600000000001,Entire home/apt,30,0,1
45166477,67.0,30.292209999999997,-97.71916,Entire home/apt,2,34,18
45175871,117.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175888,112.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175889,135.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175901,135.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175909,154.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175912,162.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175917,157.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175922,148.0,30.28087,-97.70993,Entire home/apt,30,0,360
45175924,82.0,30.28087,-97.70993,Entire home/apt,30,0,360
45188378,207.0,30.2991,-97.69906,Entire home/apt,2,2,256
45188421,86.0,30.239079999999998,-97.7454,Entire home/apt,2,9,86
45190001,119.0,30.223229999999997,-97.69385,Entire home/apt,2,8,117
45191804,104.0,30.34678,-97.72008000000001,Entire home/apt,30,0,305
45203041,185.0,30.19135,-97.96951999999999,Entire home/apt,2,5,346
45217493,249.0,30.26822,-97.71036,Entire home/apt,1,0,353
45218453,136.0,30.284359999999996,-97.64633,Entire home/apt,5,12,25
45221098,104.0,30.316740000000003,-97.66579,Entire home/apt,2,4,0
45221683,550.0,30.321270000000002,-97.75551999999999,Entire home/apt,2,1,121
45223807,155.0,30.252359999999996,-97.76813,Entire home/apt,1,23,359
45240418,87.0,30.23582,-97.6901,Entire home/apt,2,14,4
45241119,246.0,30.271659999999997,-97.74756,Entire home/apt,2,1,1
45243187,84.0,30.43461,-97.77632,Entire home/apt,2,9,172
45244350,53.0,30.29337,-97.74039,Entire home/apt,28,4,1
45248532,113.0,30.22167,-97.80037,Entire home/apt,30,1,48
45252640,96.0,30.25967,-97.74876,Entire home/apt,30,0,1
45255869,113.0,30.25099,-97.86933,Entire home/apt,30,0,360
45256876,90.0,30.30667,-97.6774,Entire home/apt,28,0,58
45260255,299.0,30.288870000000003,-97.7479,Entire home/apt,1,10,73
45260756,71.0,30.3091,-97.7264,Entire home/apt,1,4,2
45269056,120.0,30.28965,-97.75043000000001,Entire home/apt,3,8,277
45271816,89.0,30.29287,-97.71706,Entire home/apt,1,9,118
45272699,180.0,30.29045,-97.7498,Entire home/apt,1,30,358
45274257,125.0,30.289859999999997,-97.74951999999999,Entire home/apt,3,3,316
45274357,145.0,30.29058,-97.75036999999999,Entire home/apt,2,5,258
45276565,120.0,30.25615,-97.70036,Entire home/apt,2,13,40
45277991,359.0,30.271659999999997,-97.74756,Entire home/apt,2,6,0
45286400,100.0,30.25062,-97.74991999999999,Entire home/apt,60,0,226
45289741,83.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
45291123,70.0,30.28296,-97.72184,Entire home/apt,30,0,99
45291164,95.0,30.29784,-97.70193,Private room,2,1,90
45292338,56.0,30.288559999999997,-97.74628,Private room,23,26,33
45304375,290.0,30.271659999999997,-97.74756,Entire home/apt,2,3,0
45312367,149.0,30.310259999999996,-97.72331,Entire home/apt,30,0,132
45313050,300.0,30.23841,-97.73491999999999,Entire home/apt,28,2,0
45324330,63.0,30.29298,-97.75912,Entire home/apt,1,2,0
45331234,139.0,30.317970000000003,-97.72874,Entire home/apt,1,24,0
45331495,100.0,30.35704,-97.66011999999999,Private room,1,1,365
45348974,98.0,30.21016,-97.7731,Entire home/apt,1,5,0
45362011,96.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45363769,90.0,30.23739,-97.72952,Entire home/apt,30,0,257
45364485,350.0,30.31346,-97.80044000000001,Entire home/apt,30,0,268
45364517,165.0,30.289270000000002,-97.75044,Entire home/apt,2,2,350
45367928,106.0,30.39961,-97.72334000000001,Entire home/apt,30,0,360
45371687,108.0,30.2361,-97.7759,Entire home/apt,1,20,125
45386773,382.0,30.231640000000002,-97.75956,Entire home/apt,2,12,233
45395838,442.0,30.252940000000002,-97.7211,Entire home/apt,2,2,341
45395955,150.0,30.274259999999998,-97.7556,Entire home/apt,30,3,46
45397749,145.0,30.2901,-97.74555,Entire home/apt,2,7,344
45397937,145.0,30.289690000000004,-97.74547,Entire home/apt,2,2,364
45398208,145.0,30.28909,-97.75001999999999,Entire home/apt,2,2,364
45398654,165.0,30.29028,-97.74856,Entire home/apt,2,6,337
45398820,145.0,30.29099,-97.74677,Entire home/apt,2,4,365
45400676,195.0,30.27941,-97.71415999999999,Entire home/apt,30,1,127
45401573,150.0,30.3644,-97.76401,Entire home/apt,3,7,9
45402408,150.0,30.27556,-97.75957,Entire home/apt,1,1,153
45410201,159.0,30.254009999999997,-97.74772,Entire home/apt,2,24,26
45410462,451.0,30.31792,-97.72738000000001,Entire home/apt,1,0,123
45411781,112.0,30.24043,-97.72394,Entire home/apt,2,10,318
45418452,85.0,30.160590000000003,-97.77923,Entire home/apt,30,1,316
45419907,150.0,30.25713,-97.73366999999999,Entire home/apt,2,0,43
45422090,91.0,30.269240000000003,-97.72188,Entire home/apt,1,43,29
45426021,101.0,30.286009999999997,-97.71079,Entire home/apt,30,0,360
45432352,628.0,30.294420000000002,-97.76082,Entire home/apt,3,13,279
45433986,117.0,30.257440000000003,-97.711,Entire home/apt,3,10,293
45434124,108.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45437429,146.0,30.43495,-97.73015,Entire home/apt,30,0,360
45440634,268.0,30.201490000000003,-97.79021999999999,Entire home/apt,2,8,135
45440882,110.0,30.19908,-97.74173,Entire home/apt,1,11,176
45451216,176.0,30.25442,-97.74876,Entire home/apt,1,44,275
45451277,442.0,30.23749,-97.7552,Entire home/apt,3,0,136
45451834,470.0,30.22823,-97.81454000000001,Entire home/apt,2,7,130
45452160,220.0,30.36348,-97.71067,Entire home/apt,2,6,362
45453911,83.0,30.396559999999997,-97.72156,Entire home/apt,30,0,164
45456265,83.0,30.380470000000003,-97.9381,Entire home/apt,7,4,89
45457818,100.0,30.259659999999997,-97.73654,Entire home/apt,6,11,51
45465118,155.0,30.260379999999998,-97.73698,Entire home/apt,2,0,0
45467121,157.0,30.27188,-97.74869,Entire home/apt,2,0,365
45467226,206.0,30.27106,-97.74647,Entire home/apt,2,0,365
45467282,232.0,30.272759999999998,-97.74721,Entire home/apt,2,0,365
45468117,104.0,30.232640000000004,-97.76462,Entire home/apt,1,12,358
45468626,317.0,30.22715,-97.70251,Entire home/apt,3,2,334
45469731,235.0,30.320870000000003,-97.72799,Entire home/apt,2,18,48
45478982,210.0,30.233420000000002,-97.77926,Entire home/apt,2,5,347
45479758,542.0,30.23195,-97.77815,Entire home/apt,2,0,339
45479812,146.0,30.265190000000004,-97.74229,Entire home/apt,30,0,360
45480136,144.0,30.2894,-97.74922,Entire home/apt,2,9,24
45480323,256.0,30.28844,-97.74889,Entire home/apt,1,4,325
45481413,100.0,30.28554,-97.72081999999999,Entire home/apt,30,1,146
45484516,250.0,30.33672,-97.8464,Entire home/apt,2,3,179
45492395,80.0,30.395559999999996,-97.72192,Entire home/apt,90,1,1
45492753,92.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45503200,115.0,30.196640000000002,-97.80484,Entire home/apt,30,2,147
45504369,69.0,30.222109999999997,-97.77109,Entire home/apt,56,1,143
45506457,110.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45511551,98.0,30.251009999999997,-97.91546,Entire home/apt,1,13,139
45513527,188.0,30.275159999999996,-97.75712,Entire home/apt,30,0,330
45527861,152.0,30.22669,-97.76262,Entire home/apt,1,8,197
45528275,400.0,30.263240000000003,-97.70761999999999,Entire home/apt,7,0,240
45529727,170.0,30.19108,-97.88953000000001,Entire home/apt,30,0,258
45531326,282.0,30.277759999999997,-97.75206,Entire home/apt,3,3,11
45532044,145.0,30.29048,-97.75028,Entire home/apt,2,3,365
45532305,121.0,30.33383,-97.69339000000001,Entire home/apt,2,2,56
45532574,60.0,30.28473,-97.71629,Entire home/apt,30,0,45
45533428,150.0,30.26134,-97.76354,Entire home/apt,3,12,128
45540088,83.0,30.403990000000004,-97.72364,Entire home/apt,30,0,167
45543461,308.0,30.214409999999997,-97.78366,Entire home/apt,4,0,0
45544702,180.0,30.23299,-97.78027,Entire home/apt,60,0,317
45545283,58.0,30.222929999999998,-97.80774,Entire home/apt,1,17,360
45547901,79.0,30.239259999999998,-97.72079000000001,Entire home/apt,1,3,3
45561900,101.0,30.286009999999997,-97.71079,Entire home/apt,30,0,360
45561901,105.0,30.286009999999997,-97.71079,Entire home/apt,30,0,360
45562064,101.0,30.32185,-97.71935,Entire home/apt,30,0,360
45562116,89.0,30.33115,-97.66441,Entire home/apt,30,0,360
45562277,93.0,30.47723,-97.78519,Entire home/apt,30,0,360
45564394,125.0,30.246229999999997,-97.75416,Entire home/apt,3,8,226
45574524,145.0,30.291629999999998,-97.74582,Entire home/apt,2,4,344
45581648,125.0,30.289540000000002,-97.75022,Entire home/apt,2,7,349
45582206,105.0,30.39961,-97.72334000000001,Entire home/apt,30,0,1
45592772,85.0,30.2556,-97.75272,Entire home/apt,28,1,239
45594112,88.0,30.39923,-97.72425,Entire home/apt,2,10,359
45596124,65.0,30.40072,-97.84980999999999,Entire home/apt,7,0,29
45597243,65.0,30.185959999999998,-97.83385,Private room,1,5,267
45598227,177.0,30.276809999999998,-97.71269000000001,Entire home/apt,3,4,252
45604051,357.0,30.198090000000004,-97.93892,Entire home/apt,2,11,6
45608559,65.0,30.22307,-97.77849,Entire home/apt,1,11,21
45611230,80.0,30.353540000000002,-97.75313,Entire home/apt,2,3,71
45620282,75.0,30.20885,-97.80175,Entire home/apt,2,6,0
45631968,69.0,30.2632,-97.7069,Private room,2,0,0
45633569,66.0,30.23667,-97.78251,Entire home/apt,7,4,98
45634345,189.0,30.249090000000002,-97.75125,Entire home/apt,2,2,101
45637675,120.0,30.51098,-97.73953,Entire home/apt,120,0,196
45638072,70.0,30.36045,-97.99035,Private room,2,0,89
45638131,525.0,30.23684,-97.74261,Entire home/apt,7,0,73
45638470,111.0,30.279709999999998,-97.70221,Entire home/apt,2,14,0
45655787,86.0,30.290290000000002,-97.77133,Entire home/apt,1,10,358
45657947,96.0,30.25967,-97.74876,Entire home/apt,30,0,340
45658848,450.0,30.272029999999997,-97.74808,Private room,2,1,89
45660425,300.0,30.272270000000002,-97.74802,Private room,2,0,89
45663647,73.0,30.27181,-97.73002,Private room,30,0,364
45669483,127.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45670057,211.0,30.28398,-97.67971,Entire home/apt,2,1,227
45670914,120.0,30.250290000000003,-97.77613000000001,Entire home/apt,30,1,1
45670917,114.0,30.234059999999996,-97.77575999999999,Entire home/apt,2,9,62
45672869,110.0,30.405179999999998,-97.71185,Entire home/apt,30,0,360
45674073,74.0,30.3998,-97.72419000000001,Entire home/apt,3,9,56
45674433,77.0,30.3015,-97.73416,Entire home/apt,2,8,16
45676424,135.0,30.261999999999997,-97.73184,Entire home/apt,2,4,346
45676932,93.0,30.296120000000002,-97.74486999999999,Private room,1,14,360
45676960,196.0,30.29567,-97.74403000000001,Entire home/apt,1,15,361
45676975,87.0,30.29588,-97.74483000000001,Private room,1,21,354
45676998,87.0,30.29403,-97.74328,Private room,1,24,356
45687522,116.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45689805,110.0,30.47723,-97.78519,Entire home/apt,30,0,360
45690322,75.0,30.433559999999996,-97.69861999999999,Private room,1,1,180
45697893,61.0,30.22816,-97.73513,Entire home/apt,30,0,289
45700870,149.0,30.198140000000002,-97.80515,Entire home/apt,30,2,115
45704221,150.0,30.319740000000003,-97.75398,Entire home/apt,2,2,101
45704341,500.0,30.319029999999998,-97.75515,Entire home/apt,2,3,102
45704871,157.0,30.39705,-97.72424000000001,Entire home/apt,7,4,349
45705317,135.0,30.39705,-97.72424000000001,Entire home/apt,27,1,352
45709778,90.0,30.26095,-97.77181,Entire home/apt,7,1,0
45711321,76.0,30.39783,-97.7217,Entire home/apt,2,12,354
45712059,130.0,30.2619,-97.72583,Entire home/apt,1,2,0
45713476,650.0,30.2898,-97.74701999999999,Private room,53,0,90
45714964,62.0,30.22425,-97.74502,Entire home/apt,2,0,359
45721111,85.0,30.15382,-97.75301,Private room,1,0,180
45722542,110.0,30.254009999999997,-97.74507,Entire home/apt,2,0,20
45722611,117.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45725986,195.0,30.35022,-97.90154,Entire home/apt,30,0,343
45736276,91.0,30.363609999999998,-97.95111,Private room,1,0,134
45737343,119.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45737397,91.0,30.33115,-97.66441,Entire home/apt,30,0,360
45737460,85.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
45740160,149.0,30.43495,-97.73015,Entire home/apt,30,0,360
45740862,77.0,30.227870000000003,-97.72924,Entire home/apt,1,13,348
45742036,145.0,30.29822,-97.74148000000001,Entire home/apt,2,5,145
45749246,102.0,30.197770000000002,-97.74434000000001,Entire home/apt,2,30,97
45749604,190.0,30.36555,-97.71117,Entire home/apt,3,3,0
45750357,89.0,30.19622,-97.74531,Entire home/apt,30,3,131
45750443,144.0,30.43495,-97.73015,Entire home/apt,30,0,1
45753815,139.0,30.21,-97.7743,Entire home/apt,1,1,205
45754496,87.0,30.28902,-97.72668,Entire home/apt,2,11,44
45755590,60.0,30.32459,-97.73487,Entire home/apt,3,3,8
45757329,290.0,30.29894,-97.69843,Entire home/apt,4,0,0
45765092,282.0,30.27133,-97.74727,Entire home/apt,3,0,200
45765818,235.0,30.271929999999998,-97.74728,Entire home/apt,3,0,220
45766875,100.0,30.25171,-97.77497,Entire home/apt,90,0,317
45767405,149.0,30.28087,-97.70993,Entire home/apt,30,0,342
45767906,133.0,30.281640000000003,-97.7037,Entire home/apt,1,14,72
45768666,149.0,30.258459999999996,-97.71807,Entire home/apt,30,0,0
45769193,149.0,30.43495,-97.73015,Entire home/apt,30,0,360
45769209,94.0,30.32185,-97.71935,Entire home/apt,30,0,360
45771764,235.0,30.260720000000003,-97.7391,Entire home/apt,1,5,79
45772760,159.0,30.25623,-97.79613,Entire home/apt,31,0,360
45776055,146.0,30.400509999999997,-97.72527,Entire home/apt,31,0,306
45781391,400.0,30.276090000000003,-97.71611,Entire home/apt,5,0,0
45782955,125.0,30.362479999999998,-97.71356,Entire home/apt,2,0,201
45783583,80.0,30.49032,-97.79555,Private room,1,1,88
45786811,199.0,30.26127,-97.73793,Entire home/apt,2,11,23
45787003,175.0,30.228640000000002,-97.71127,Entire home/apt,3,9,300
45787122,95.0,30.208809999999996,-97.77264,Entire home/apt,1,4,230
45787271,95.0,30.21807,-97.7762,Entire home/apt,2,0,0
45787743,116.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45789329,65.0,30.359059999999996,-97.85257,Entire home/apt,30,0,41
45797246,275.0,30.32027,-97.67662,Entire home/apt,3,0,132
45803777,109.0,30.25437,-97.74665,Entire home/apt,2,4,0
45804707,85.0,30.19994,-97.78083000000001,Entire home/apt,14,1,104
45805211,75.0,30.23218,-97.71477,Entire home/apt,1,10,44
45805633,65.0,30.18463,-97.8353,Private room,2,1,266
45807512,124.0,30.177840000000003,-97.7546,Entire home/apt,2,19,157
45810860,99.0,30.28606,-97.80513,Private room,5,0,87
45816700,175.0,30.18443,-97.80615,Entire home/apt,2,4,171
45817470,82.0,30.19575,-97.76396,Entire home/apt,1,3,0
45824111,68.0,30.49152,-97.77077,Private room,1,0,365
45824273,165.0,30.4209,-97.78088000000001,Entire home/apt,7,2,323
45824820,53.0,30.491229999999998,-97.77096999999999,Private room,1,0,365
45830460,234.0,30.2593,-97.72754,Entire home/apt,3,13,58
45831240,586.0,30.25917,-97.71271999999999,Entire home/apt,3,21,76
45831324,244.0,30.25927,-97.72751,Entire home/apt,3,19,64
45832026,150.0,30.462809999999998,-97.68151,Entire home/apt,2,7,88
45833766,101.0,30.254790000000003,-97.74717,Entire home/apt,1,19,1
45837493,143.0,30.35673,-97.9981,Entire home/apt,28,1,256
45840488,250.0,30.23335,-97.93563,Entire home/apt,2,12,69
45840597,150.0,30.27682,-97.70774,Entire home/apt,2,2,14
45843629,165.0,30.234820000000003,-97.88004000000001,Entire home/apt,2,1,43
45843984,85.0,30.4082,-97.66893,Entire home/apt,3,0,0
45844704,611.0,30.25396,-97.78943000000001,Entire home/apt,1,2,271
45848451,673.0,30.25814,-97.7808,Entire home/apt,4,6,289
45850690,74.0,30.32807,-97.73924,Entire home/apt,1,25,353
45851307,373.0,30.21919,-97.89426999999999,Entire home/apt,2,1,303
45860126,268.0,30.25324,-97.71619,Entire home/apt,1,6,100
45861746,247.0,30.14483,-97.72285,Entire home/apt,2,3,70
45862463,150.0,30.232570000000003,-97.97981999999999,Entire home/apt,1,0,309
45862464,276.0,30.35071,-97.99736,Entire home/apt,1,1,325
45865538,97.0,30.22775,-97.73236999999999,Private room,1,0,213
45866232,111.0,30.229029999999998,-97.73198000000001,Entire home/apt,1,0,99
45878542,139.0,30.39961,-97.72334000000001,Entire home/apt,30,0,336
